pair_id,left_qid,right_qid,left_image_id,right_image_id,left_image_filename,right_image_filename,left_image_relative_path,right_image_relative_path,left_oss_url,right_oss_url,left_city,right_city,left_cluster,right_cluster,same_city,same_cluster,pair_type,left_right_random_seed,participant_slot,order_in_participant
PAIR_5419,Q474,Q114,CQ_618848,CD_413974,Q474__cq_618848_106.467135_29.488305.jpg,Q114__cd_413974_104.0584653_30.72183277.jpg,images/Q474__cq_618848_106.467135_29.488305.jpg,images/Q114__cd_413974_104.0584653_30.72183277.jpg,,,chongqing,chengdu,18,18,False,True,cross_city_same_cluster,986269313,P_SLOT_003,17
PAIR_0287,Q429,Q071,CQ_3158284,CD_53464,Q429__cq_3158284_106.473681_29.4932.jpg,Q071__cd_53464_104.0210467_30.64478705.jpg,images/Q429__cq_3158284_106.473681_29.4932.jpg,images/Q071__cd_53464_104.0210467_30.64478705.jpg,,,chongqing,chengdu,8,11,False,False,cross_city_cross_cluster,713914366,P_SLOT_003,18
PAIR_2439,Q038,Q326,CD_422697,CD_243538,Q038__cd_422697_104.1528216_30.69238116.jpg,Q326__cd_243538_104.1571774_30.67133046.jpg,images/Q038__cd_422697_104.1528216_30.69238116.jpg,images/Q326__cd_243538_104.1571774_30.67133046.jpg,,,chengdu,chengdu,6,7,True,False,same_city_cross_cluster,922376480,P_SLOT_003,19
PAIR_7070,Q289,Q098,CQ_3157333,CD_421115,Q289__cq_3157333_106.489529_29.508582.jpg,Q098__cd_421115_104.0176236_30.69910435.jpg,images/Q289__cq_3157333_106.489529_29.508582.jpg,images/Q098__cd_421115_104.0176236_30.69910435.jpg,,,chongqing,chengdu,23,16,False,False,cross_city_cross_cluster,789900141,P_SLOT_003,20
PAIR_2615,Q076,Q083,CD_48945,CD_415781,Q076__cd_48945_104.0599201_30.60535919.jpg,Q083__cd_415781_104.0571186_30.69445424.jpg,images/Q076__cd_48945_104.0599201_30.60535919.jpg,images/Q083__cd_415781_104.0571186_30.69445424.jpg,,,chengdu,chengdu,12,13,True,False,same_city_cross_cluster,219376212,P_SLOT_003,21
PAIR_3515,Q454,Q313,CQ_3148282,CD_417602,Q454__cq_3148282_106.528079_29.492025.jpg,Q313__cd_417602_104.0210654_30.67989433.jpg,images/Q454__cq_3148282_106.528079_29.492025.jpg,images/Q313__cd_417602_104.0210654_30.67989433.jpg,,,chongqing,chengdu,13,2,False,False,cross_city_cross_cluster,482236236,P_SLOT_003,22
PAIR_4368,Q171,Q463,CQ_3503902,CQ_3304275,Q171__cq_3503902_106.437673_29.520333.jpg,Q463__cq_3304275_106.53815_29.58268.jpg,images/Q171__cq_3503902_106.437673_29.520333.jpg,images/Q463__cq_3304275_106.53815_29.58268.jpg,,,chongqing,chongqing,3,15,True,False,same_city_cross_cluster,964834250,P_SLOT_003,23
PAIR_1080,Q343,Q065,CD_411640,CD_470700,Q343__cd_411640_104.091018_30.71551685.jpg,Q065__cd_470700_104.0721524_30.62968255.jpg,images/Q343__cd_411640_104.091018_30.71551685.jpg,images/Q065__cd_470700_104.0721524_30.62968255.jpg,,,chengdu,chengdu,10,10,True,True,same_city_same_cluster,91405707,P_SLOT_003,24
PAIR_1008,Q129,Q382,CD_416996,CD_96564,Q129__cd_416996_104.069882_30.69267305.jpg,Q382__cd_96564_103.9988173_30.67757921.jpg,images/Q129__cd_416996_104.069882_30.69267305.jpg,images/Q382__cd_96564_103.9988173_30.67757921.jpg,,,chengdu,chengdu,20,19,True,False,same_city_cross_cluster,381814372,P_SLOT_003,25
PAIR_5172,Q138,Q363,CD_53590,CD_474086,Q138__cd_53590_104.1171096_30.65326601.jpg,Q363__cd_474086_104.0754088_30.66261962.jpg,images/Q138__cd_53590_104.1171096_30.65326601.jpg,images/Q363__cd_474086_104.0754088_30.66261962.jpg,,,chengdu,chengdu,22,15,True,False,same_city_cross_cluster,841776307,P_SLOT_003,26
PAIR_0575,Q109,Q174,CD_472888,CQ_3369353,Q109__cd_472888_104.0885595_30.65848958.jpg,Q174__cq_3369353_106.549098_29.416348.jpg,images/Q109__cd_472888_104.0885595_30.65848958.jpg,images/Q174__cq_3369353_106.549098_29.416348.jpg,,,chengdu,chongqing,17,3,False,False,cross_city_cross_cluster,97501018,P_SLOT_003,27
PAIR_2882,Q472,Q113,CQ_3151705,CD_35670,Q472__cq_3151705_106.468576_29.491371.jpg,Q113__cd_35670_104.0246616_30.71233343.jpg,images/Q472__cq_3151705_106.468576_29.491371.jpg,images/Q113__cd_35670_104.0246616_30.71233343.jpg,,,chongqing,chengdu,18,18,False,True,cross_city_same_cluster,517003644,P_SLOT_003,28
PAIR_6482,Q482,Q029,CQ_629586,CD_33782,Q482__cq_629586_106.476932_29.49304.jpg,Q029__cd_33782_104.0434638_30.68279724.jpg,images/Q482__cq_629586_106.476932_29.49304.jpg,images/Q029__cd_33782_104.0434638_30.68279724.jpg,,,chongqing,chengdu,20,5,False,False,cross_city_cross_cluster,325014533,P_SLOT_003,29
PAIR_4930,Q275,Q471,CQ_590490,CQ_662799,Q275__cq_590490_106.448325_29.563993.jpg,Q471__cq_662799_106.506318_29.600819.jpg,images/Q275__cq_590490_106.448325_29.563993.jpg,images/Q471__cq_662799_106.506318_29.600819.jpg,,,chongqing,chongqing,21,17,True,False,same_city_cross_cluster,29681815,P_SLOT_003,30
PAIR_1342,Q086,Q493,CD_418413,CQ_672708,Q086__cd_418413_104.0368982_30.71360762.jpg,Q493__cq_672708_106.513721_29.538502.jpg,images/Q086__cd_418413_104.0368982_30.71360762.jpg,images/Q493__cq_672708_106.513721_29.538502.jpg,,,chengdu,chongqing,14,23,False,False,cross_city_cross_cluster,390636830,P_SLOT_004,1
PAIR_3371,Q249,Q098,CQ_651038,CD_421115,Q249__cq_651038_106.492391_29.520247.jpg,Q098__cd_421115_104.0176236_30.69910435.jpg,images/Q249__cq_651038_106.492391_29.520247.jpg,images/Q098__cd_421115_104.0176236_30.69910435.jpg,,,chongqing,chengdu,16,16,False,True,cross_city_same_cluster,139156074,P_SLOT_004,2
PAIR_4989,Q340,Q106,CD_58448,CD_43941,Q340__cd_58448_104.1301421_30.62416855.jpg,Q106__cd_43941_103.9959697_30.65262236.jpg,images/Q340__cd_58448_104.1301421_30.62416855.jpg,images/Q106__cd_43941_103.9959697_30.65262236.jpg,,,chengdu,chengdu,9,17,True,False,same_city_cross_cluster,249704596,P_SLOT_004,3
PAIR_2225,Q448,Q409,CQ_728802,CQ_659902,Q448__cq_728802_106.580124_29.586213.jpg,Q409__cq_659902_106.491434_29.536046.jpg,images/Q448__cq_728802_106.580124_29.586213.jpg,images/Q409__cq_659902_106.491434_29.536046.jpg,,,chongqing,chongqing,12,2,True,False,same_city_cross_cluster,999627651,P_SLOT_004,4
PAIR_3318,Q313,Q018,CD_417602,CD_463463,Q313__cd_417602_104.0210654_30.67989433.jpg,Q018__cd_463463_104.0039616_30.65256917.jpg,images/Q313__cd_417602_104.0210654_30.67989433.jpg,images/Q018__cd_463463_104.0039616_30.65256917.jpg,,,chengdu,chengdu,2,2,True,True,same_city_same_cluster,34827799,P_SLOT_004,5
PAIR_1287,Q267,Q306,CQ_3304439,CD_222700,Q267__cq_3304439_106.49648_29.596108.jpg,Q306__cd_222700_104.0939701_30.62502044.jpg,images/Q267__cq_3304439_106.49648_29.596108.jpg,images/Q306__cd_222700_104.0939701_30.62502044.jpg,,,chongqing,chengdu,19,1,False,False,cross_city_cross_cluster,618851995,P_SLOT_004,6
PAIR_4644,Q461,Q093,CQ_744216,CD_462155,Q461__cq_744216_106.59105_29.584475.jpg,Q093__cd_462155_103.9987009_30.66096277.jpg,images/Q461__cq_744216_106.59105_29.584475.jpg,images/Q093__cd_462155_103.9987009_30.66096277.jpg,,,chongqing,chengdu,15,15,False,True,cross_city_same_cluster,614899700,P_SLOT_004,7
PAIR_5005,Q332,Q436,CD_472983,CQ_3305590,Q332__cd_472983_104.0859656_30.65410927.jpg,Q436__cq_3305590_106.51657_29.575043.jpg,images/Q332__cd_472983_104.0859656_30.65410927.jpg,images/Q436__cq_3305590_106.51657_29.575043.jpg,,,chengdu,chongqing,8,9,False,False,cross_city_cross_cluster,200849743,P_SLOT_004,8
PAIR_4223,Q483,Q133,CQ_3420920,CD_53656,Q483__cq_3420920_106.525091_29.613785.jpg,Q133__cd_53656_104.1137243_30.66569591.jpg,images/Q483__cq_3420920_106.525091_29.613785.jpg,images/Q133__cd_53656_104.1137243_30.66569591.jpg,,,chongqing,chengdu,21,21,False,True,cross_city_same_cluster,295734419,P_SLOT_004,9
PAIR_1573,Q260,Q064,CQ_650886,CD_469344,Q260__cq_650886_106.494986_29.534104.jpg,Q064__cd_469344_104.110309_30.65141219.jpg,images/Q260__cq_650886_106.494986_29.534104.jpg,images/Q064__cd_469344_104.110309_30.65141219.jpg,,,chongqing,chengdu,18,10,False,False,cross_city_cross_cluster,187722539,P_SLOT_004,10
PAIR_2089,Q154,Q487,CQ_604294,CQ_721943,Q154__cq_604294_106.453325_29.518473.jpg,Q487__cq_721943_106.56549_29.494576.jpg,images/Q154__cq_604294_106.453325_29.518473.jpg,images/Q487__cq_721943_106.56549_29.494576.jpg,,,chongqing,chongqing,0,22,True,False,same_city_cross_cluster,604996641,P_SLOT_004,11
PAIR_4281,Q280,Q294,CQ_3423261,CQ_664139,Q280__cq_3423261_106.552507_29.521293.jpg,Q294__cq_664139_106.505222_29.503452.jpg,images/Q280__cq_3423261_106.552507_29.521293.jpg,images/Q294__cq_664139_106.505222_29.503452.jpg,,,chongqing,chongqing,22,23,True,False,same_city_cross_cluster,394745868,P_SLOT_004,12
PAIR_2178,Q247,Q324,CQ_599182,CD_423690,Q247__cq_599182_106.45012_29.560037.jpg,Q324__cd_423690_104.1413474_30.67862347.jpg,images/Q247__cq_599182_106.45012_29.560037.jpg,images/Q324__cd_423690_104.1413474_30.67862347.jpg,,,chongqing,chengdu,16,6,False,False,cross_city_cross_cluster,646849785,P_SLOT_004,13
PAIR_2175,Q408,Q096,CQ_603868,CD_414081,Q408__cq_603868_106.453604_29.548039.jpg,Q096__cd_414081_104.0429797_30.6890737.jpg,images/Q408__cq_603868_106.453604_29.548039.jpg,images/Q096__cd_414081_104.0429797_30.6890737.jpg,,,chongqing,chengdu,2,16,False,False,cross_city_cross_cluster,953462867,P_SLOT_004,14
PAIR_0231,Q032,Q386,CD_473461,CD_33819,Q032__cd_473461_104.0659309_30.66074078.jpg,Q386__cd_33819_104.0636292_30.67578884.jpg,images/Q032__cd_473461_104.0659309_30.66074078.jpg,images/Q386__cd_33819_104.0636292_30.67578884.jpg,,,chengdu,chengdu,5,20,True,False,same_city_cross_cluster,722494077,P_SLOT_004,15
PAIR_1349,Q390,Q484,CD_53623,CQ_2431630,Q390__cd_53623_104.1084324_30.64668232.jpg,Q484__cq_2431630_106.585359_29.60518.jpg,images/Q390__cd_53623_104.1084324_30.64668232.jpg,images/Q484__cq_2431630_106.585359_29.60518.jpg,,,chengdu,chongqing,21,21,False,True,cross_city_same_cluster,851286298,P_SLOT_004,16
PAIR_2099,Q212,Q067,CQ_664018,CD_422717,Q212__cq_664018_106.502797_29.515364.jpg,Q067__cd_422717_104.1325771_30.6836761.jpg,images/Q212__cq_664018_106.502797_29.515364.jpg,images/Q067__cd_422717_104.1325771_30.6836761.jpg,,,chongqing,chengdu,10,10,False,True,cross_city_same_cluster,197655930,P_SLOT_004,17
PAIR_1981,Q156,Q268,CQ_3394645,CQ_740185,Q156__cq_3394645_106.568598_29.48804.jpg,Q268__cq_740185_106.585088_29.546986.jpg,images/Q156__cq_3394645_106.568598_29.48804.jpg,images/Q268__cq_740185_106.585088_29.546986.jpg,,,chongqing,chongqing,0,20,True,False,same_city_cross_cluster,47765946,P_SLOT_004,18
PAIR_6294,Q310,Q036,CD_220892,CD_424456,Q310__cd_220892_104.0936473_30.69099078.jpg,Q036__cd_424456_104.1523875_30.69268644.jpg,images/Q310__cd_220892_104.0936473_30.69099078.jpg,images/Q036__cd_424456_104.1523875_30.69268644.jpg,,,chengdu,chengdu,1,6,True,False,same_city_cross_cluster,360951732,P_SLOT_004,19
PAIR_4567,Q039,Q034,CD_427686,CD_479896,Q039__cd_427686_104.1511034_30.7041041.jpg,Q034__cd_479896_104.1400316_30.66033152.jpg,images/Q039__cd_427686_104.1511034_30.7041041.jpg,images/Q034__cd_479896_104.1400316_30.66033152.jpg,,,chengdu,chengdu,6,6,True,True,same_city_same_cluster,799143585,P_SLOT_004,20
PAIR_7432,Q439,Q178,CQ_3307641,CQ_2834479,Q439__cq_3307641_106.512037_29.57988.jpg,Q178__cq_2834479_106.458314_29.564702.jpg,images/Q439__cq_3307641_106.512037_29.57988.jpg,images/Q178__cq_2834479_106.458314_29.564702.jpg,,,chongqing,chongqing,10,4,True,False,same_city_cross_cluster,672015881,P_SLOT_004,21
PAIR_2968,Q442,Q105,CQ_682750,CD_413471,Q442__cq_682750_106.523416_29.495682.jpg,Q105__cd_413471_104.0679807_30.71027259.jpg,images/Q442__cq_682750_106.523416_29.495682.jpg,images/Q105__cd_413471_104.0679807_30.71027259.jpg,,,chongqing,chengdu,10,17,False,False,cross_city_cross_cluster,688677284,P_SLOT_004,22
PAIR_1197,Q072,Q069,CD_416577,CD_476734,Q072__cd_416577_104.0951926_30.69088433.jpg,Q069__cd_476734_104.1294926_30.6216421.jpg,images/Q072__cd_416577_104.0951926_30.69088433.jpg,images/Q069__cd_476734_104.1294926_30.6216421.jpg,,,chengdu,chengdu,11,11,True,True,same_city_same_cluster,563534839,P_SLOT_004,23
PAIR_5434,Q495,Q062,CQ_681349,CD_417186,Q495__cq_681349_106.521299_29.600925.jpg,Q062__cd_417186_104.0706708_30.69584626.jpg,images/Q495__cq_681349_106.521299_29.600925.jpg,images/Q062__cd_417186_104.0706708_30.69584626.jpg,,,chongqing,chengdu,23,10,False,False,cross_city_cross_cluster,52264946,P_SLOT_004,24
PAIR_1658,Q038,Q277,CD_422697,CQ_677376,Q038__cd_422697_104.1528216_30.69238116.jpg,Q277__cq_677376_106.518011_29.53425.jpg,images/Q038__cd_422697_104.1528216_30.69238116.jpg,images/Q277__cq_677376_106.518011_29.53425.jpg,,,chengdu,chongqing,6,21,False,False,cross_city_cross_cluster,592337516,P_SLOT_004,25
PAIR_5679,Q224,Q365,CQ_594542,CD_415303,Q224__cq_594542_106.441957_29.547073.jpg,Q365__cd_415303_104.0791645_30.67678047.jpg,images/Q224__cq_594542_106.441957_29.547073.jpg,images/Q365__cd_415303_104.0791645_30.67678047.jpg,,,chongqing,chengdu,12,16,False,False,cross_city_cross_cluster,392450071,P_SLOT_004,26
PAIR_5921,Q111,Q491,CD_467460,CQ_676820,Q111__cd_467460_104.1127974_30.61232696.jpg,Q491__cq_676820_106.517638_29.603895.jpg,images/Q111__cd_467460_104.1127974_30.61232696.jpg,images/Q491__cq_676820_106.517638_29.603895.jpg,,,chengdu,chongqing,18,23,False,False,cross_city_cross_cluster,772112246,P_SLOT_004,27
PAIR_0823,Q079,Q494,CD_427488,CQ_2434519,Q079__cd_427488_104.1448467_30.66704602.jpg,Q494__cq_2434519_106.591036_29.594015.jpg,images/Q079__cd_427488_104.1448467_30.66704602.jpg,images/Q494__cq_2434519_106.591036_29.594015.jpg,,,chengdu,chongqing,12,23,False,False,cross_city_cross_cluster,476050373,P_SLOT_004,28
PAIR_3509,Q027,Q369,CD_40080,CD_472435,Q027__cd_40080_104.132001_30.67363656.jpg,Q369__cd_472435_104.057078_30.62724127.jpg,images/Q027__cd_40080_104.132001_30.67363656.jpg,images/Q369__cd_472435_104.057078_30.62724127.jpg,,,chengdu,chengdu,4,17,True,False,same_city_cross_cluster,674285824,P_SLOT_004,29
PAIR_3477,Q275,Q130,CQ_590490,CD_53326,Q275__cq_590490_106.448325_29.563993.jpg,Q130__cd_53326_104.1103058_30.65013472.jpg,images/Q275__cq_590490_106.448325_29.563993.jpg,images/Q130__cd_53326_104.1103058_30.65013472.jpg,,,chongqing,chengdu,21,21,False,True,cross_city_same_cluster,580126365,P_SLOT_004,30
PAIR_7203,Q080,Q301,CD_412398,CD_36830,Q080__cd_412398_104.0688448_30.72283123.jpg,Q301__cd_36830_104.0225511_30.70270588.jpg,images/Q080__cd_412398_104.0688448_30.72283123.jpg,images/Q301__cd_36830_104.0225511_30.70270588.jpg,,,chengdu,chengdu,12,0,True,False,same_city_cross_cluster,661437903,P_SLOT_005,1
PAIR_7201,Q319,Q143,CD_34347,CD_51913,Q319__cd_34347_104.0485178_30.69274135.jpg,Q143__cd_51913_104.0748575_30.61495486.jpg,images/Q319__cd_34347_104.0485178_30.69274135.jpg,images/Q143__cd_51913_104.0748575_30.61495486.jpg,,,chengdu,chengdu,5,23,True,False,same_city_cross_cluster,440177529,P_SLOT_005,2
PAIR_0855,Q259,Q115,CQ_659574,CD_463347,Q259__cq_659574_106.499877_29.570222.jpg,Q115__cd_463347_104.0089491_30.66359136.jpg,images/Q259__cq_659574_106.499877_29.570222.jpg,images/Q115__cd_463347_104.0089491_30.66359136.jpg,,,chongqing,chengdu,18,18,False,True,cross_city_same_cluster,898568147,P_SLOT_005,3
PAIR_0972,Q122,Q457,CD_52702,CQ_3421010,Q122__cd_52702_104.0429142_30.626702.jpg,Q457__cq_3421010_106.516675_29.495835.jpg,images/Q122__cd_52702_104.0429142_30.626702.jpg,images/Q457__cq_3421010_106.516675_29.495835.jpg,,,chengdu,chongqing,19,14,False,False,cross_city_cross_cluster,159388901,P_SLOT_005,4
PAIR_4857,Q185,Q033,CQ_629147,CD_96711,Q185__cq_629147_106.47969_29.530983.jpg,Q033__cd_96711_104.0769391_30.67743626.jpg,images/Q185__cq_629147_106.47969_29.530983.jpg,images/Q033__cd_96711_104.0769391_30.67743626.jpg,,,chongqing,chengdu,5,5,False,True,cross_city_same_cluster,840766072,P_SLOT_005,5
PAIR_3380,Q098,Q099,CD_421115,CD_454357,Q098__cd_421115_104.0176236_30.69910435.jpg,Q099__cd_454357_103.9988652_30.65087681.jpg,images/Q098__cd_421115_104.0176236_30.69910435.jpg,images/Q099__cd_454357_103.9988652_30.65087681.jpg,,,chengdu,chengdu,16,16,True,True,same_city_same_cluster,245717869,P_SLOT_005,6
PAIR_1013,Q048,Q058,CD_468205,CD_55345,Q048__cd_468205_104.0755266_30.60767214.jpg,Q058__cd_55345_104.0684476_30.65783677.jpg,images/Q048__cd_468205_104.0755266_30.60767214.jpg,images/Q058__cd_55345_104.0684476_30.65783677.jpg,,,chengdu,chengdu,8,9,True,False,same_city_cross_cluster,594108439,P_SLOT_005,7
PAIR_4067,Q424,Q030,CQ_725117,CD_55201,Q424__cq_725117_106.574342_29.55963.jpg,Q030__cd_55201_104.0635561_30.65438919.jpg,images/Q424__cq_725117_106.574342_29.55963.jpg,images/Q030__cd_55201_104.0635561_30.65438919.jpg,,,chongqing,chengdu,5,5,False,True,cross_city_same_cluster,695874533,P_SLOT_005,8
PAIR_4444,Q071,Q292,CD_53464,CQ_3160754,Q071__cd_53464_104.0210467_30.64478705.jpg,Q292__cq_3160754_106.500881_29.512229.jpg,images/Q071__cd_53464_104.0210467_30.64478705.jpg,images/Q292__cq_3160754_106.500881_29.512229.jpg,,,chengdu,chongqing,11,23,False,False,cross_city_cross_cluster,748864845,P_SLOT_005,9
PAIR_3775,Q038,Q390,CD_422697,CD_53623,Q038__cd_422697_104.1528216_30.69238116.jpg,Q390__cd_53623_104.1084324_30.64668232.jpg,images/Q038__cd_422697_104.1528216_30.69238116.jpg,images/Q390__cd_53623_104.1084324_30.64668232.jpg,,,chengdu,chengdu,6,21,True,False,same_city_cross_cluster,876938323,P_SLOT_005,10
PAIR_3942,Q208,Q133,CQ_3151204,CD_53656,Q208__cq_3151204_106.472448_29.500761.jpg,Q133__cd_53656_104.1137243_30.66569591.jpg,images/Q208__cq_3151204_106.472448_29.500761.jpg,images/Q133__cd_53656_104.1137243_30.66569591.jpg,,,chongqing,chengdu,10,21,False,False,cross_city_cross_cluster,289900600,P_SLOT_005,11
PAIR_1383,Q207,Q453,CQ_629392,CQ_2913764,Q207__cq_629392_106.47811_29.500918.jpg,Q453__cq_2913764_106.507122_29.59572.jpg,images/Q207__cq_629392_106.47811_29.500918.jpg,images/Q453__cq_2913764_106.507122_29.59572.jpg,,,chongqing,chongqing,10,13,True,False,same_city_cross_cluster,432936685,P_SLOT_005,12
PAIR_7481,Q436,Q056,CQ_3305590,CD_55723,Q436__cq_3305590_106.51657_29.575043.jpg,Q056__cd_55723_104.046615_30.66423983.jpg,images/Q436__cq_3305590_106.51657_29.575043.jpg,images/Q056__cd_55723_104.046615_30.66423983.jpg,,,chongqing,chengdu,9,9,False,True,cross_city_same_cluster,754721470,P_SLOT_005,13
PAIR_5216,Q114,Q210,CD_413974,CQ_613575,Q114__cd_413974_104.0584653_30.72183277.jpg,Q210__cq_613575_106.460868_29.53117.jpg,images/Q114__cd_413974_104.0584653_30.72183277.jpg,images/Q210__cq_613575_106.460868_29.53117.jpg,,,chengdu,chongqing,18,10,False,False,cross_city_cross_cluster,929367912,P_SLOT_005,14
PAIR_6756,Q078,Q083,CD_53723,CD_415781,Q078__cd_53723_104.1163675_30.64167952.jpg,Q083__cd_415781_104.0571186_30.69445424.jpg,images/Q078__cd_53723_104.1163675_30.64167952.jpg,images/Q083__cd_415781_104.0571186_30.69445424.jpg,,,chengdu,chengdu,12,13,True,False,same_city_cross_cluster,450516321,P_SLOT_005,15
PAIR_0521,Q069,Q410,CD_476734,CQ_618268,Q069__cd_476734_104.1294926_30.6216421.jpg,Q410__cq_618268_106.469512_29.532041.jpg,images/Q069__cd_476734_104.1294926_30.6216421.jpg,images/Q410__cq_618268_106.469512_29.532041.jpg,,,chengdu,chongqing,11,2,False,False,cross_city_cross_cluster,9111379,P_SLOT_005,16
PAIR_6032,Q263,Q156,CQ_2825937,CQ_3394645,Q263__cq_2825937_106.505893_29.527433.jpg,Q156__cq_3394645_106.568598_29.48804.jpg,images/Q263__cq_2825937_106.505893_29.527433.jpg,images/Q156__cq_3394645_106.568598_29.48804.jpg,,,chongqing,chongqing,19,0,True,False,same_city_cross_cluster,860300844,P_SLOT_005,17
PAIR_2873,Q303,Q420,CD_471458,CQ_700445,Q303__cd_471458_104.0735617_30.63370246.jpg,Q420__cq_700445_106.548083_29.609431.jpg,images/Q303__cd_471458_104.0735617_30.63370246.jpg,images/Q420__cq_700445_106.548083_29.609431.jpg,,,chengdu,chongqing,0,4,False,False,cross_city_cross_cluster,929028344,P_SLOT_005,18
PAIR_6755,Q260,Q062,CQ_650886,CD_417186,Q260__cq_650886_106.494986_29.534104.jpg,Q062__cd_417186_104.0706708_30.69584626.jpg,images/Q260__cq_650886_106.494986_29.534104.jpg,images/Q062__cd_417186_104.0706708_30.69584626.jpg,,,chongqing,chengdu,18,10,False,False,cross_city_cross_cluster,914903095,P_SLOT_005,19
PAIR_2239,Q402,Q403,CQ_3162024,CQ_650844,Q402__cq_3162024_106.457093_29.484764.jpg,Q403__cq_650844_106.494784_29.538608.jpg,images/Q402__cq_3162024_106.457093_29.484764.jpg,images/Q403__cq_650844_106.494784_29.538608.jpg,,,chongqing,chongqing,0,0,True,True,same_city_same_cluster,780004937,P_SLOT_005,20
PAIR_3789,Q336,Q434,CD_33323,CQ_603548,Q336__cd_33323_104.0592457_30.72335983.jpg,Q434__cq_603548_106.455207_29.574693.jpg,images/Q336__cd_33323_104.0592457_30.72335983.jpg,images/Q434__cq_603548_106.455207_29.574693.jpg,,,chengdu,chongqing,9,8,False,False,cross_city_cross_cluster,891721120,P_SLOT_005,21
PAIR_5676,Q253,Q471,CQ_2431841,CQ_662799,Q253__cq_2431841_106.553052_29.522119.jpg,Q471__cq_662799_106.506318_29.600819.jpg,images/Q253__cq_2431841_106.553052_29.522119.jpg,images/Q471__cq_662799_106.506318_29.600819.jpg,,,chongqing,chongqing,17,17,True,True,same_city_same_cluster,623216307,P_SLOT_005,22
PAIR_0574,Q047,Q177,CD_416701,CQ_603702,Q047__cd_416701_104.0936408_30.68988449.jpg,Q177__cq_603702_106.462833_29.555535.jpg,images/Q047__cd_416701_104.0936408_30.68988449.jpg,images/Q177__cq_603702_106.462833_29.555535.jpg,,,chengdu,chongqing,7,4,False,False,cross_city_cross_cluster,903465661,P_SLOT_005,23
PAIR_0637,Q460,Q077,CQ_2434449,CD_226782,Q460__cq_2434449_106.537656_29.57606.jpg,Q077__cd_226782_104.090114_30.64526175.jpg,images/Q460__cq_2434449_106.537656_29.57606.jpg,images/Q077__cd_226782_104.090114_30.64526175.jpg,,,chongqing,chengdu,15,12,False,False,cross_city_cross_cluster,410598762,P_SLOT_005,24
PAIR_6964,Q455,Q149,CQ_618161,CD_413206,Q455__cq_618161_106.467495_29.548961.jpg,Q149__cd_413206_104.0746606_30.7219459.jpg,images/Q455__cq_618161_106.467495_29.548961.jpg,images/Q149__cd_413206_104.0746606_30.7219459.jpg,,,chongqing,chengdu,13,24,False,False,cross_city_cross_cluster,469337198,P_SLOT_005,25
PAIR_2706,Q107,Q324,CD_468578,CD_423690,Q107__cd_468578_104.0771082_30.61744696.jpg,Q324__cd_423690_104.1413474_30.67862347.jpg,images/Q107__cd_468578_104.0771082_30.61744696.jpg,images/Q324__cd_423690_104.1413474_30.67862347.jpg,,,chengdu,chengdu,17,6,True,False,same_city_cross_cluster,175841193,P_SLOT_005,26
